MAG	taxa	completeness	contamination
UUJ170804.matabat2bin.140.proteins	INT_794	73.15789473684211	3.1578947368421053
006.Phaeocystis.globosa.virus.strain.16T.proteins	INT_794	83.15789473684211	3.6842105263157894
UUJ170523.matabat2bin.127.proteins	INT_794	47.36842105263158	2.6315789473684212
UUJ180219.matabat2bin.166.proteins	INT_794	45.78947368421053	0.0
UUJ180219.matabat2bin.26.proteins	INT_794	48.421052631578945	2.1052631578947367
UUJ170105.matabat2bin.357.proteins	INT_794	75.78947368421052	3.1578947368421053
UUF170621.matabat2bin.71.proteins	INT_794	71.05263157894737	4.7368421052631575
UUJ180725.matabat2bin.40.proteins	INT_794	85.26315789473684	4.2105263157894735
UUJ170306.matabat2bin.76.proteins	INT_794	61.578947368421055	0.5263157894736842
UUJ170630.matabat2bin.332.proteins	INT_794	70.0	3.1578947368421053
UUJ170501.matabat2bin.164.proteins	INT_794	86.84210526315789	4.7368421052631575
UUJ171113.matabat2bin.184.decontaminated.proteins	INT_794	85.78947368421052	5.7894736842105265
UUJ171113.matabat2bin.385.proteins	INT_794	85.26315789473684	2.1052631578947367
UUJ180622.matabat2bin.302.proteins	INT_794	86.3157894736842	4.2105263157894735
UUJ170620.matabat2bin.410.proteins	INT_794	88.42105263157895	2.1052631578947367
UUJ170630.matabat2bin.2.proteins	INT_794	84.73684210526316	8.947368421052632
UUJ170721.matabat2bin.382.proteins	INT_794	88.42105263157895	1.5789473684210527
UUJ180510.matabat2bin.459.proteins	INT_794	85.78947368421052	9.473684210526315
UUM180827.matabat2bin.42.proteins	INT_794	75.26315789473684	4.2105263157894735
UUJ180925.matabat2bin.132.proteins	INT_794	86.3157894736842	7.894736842105263
UUJ170818.matabat2bin.106.proteins	INT_794	87.36842105263158	3.6842105263157894
UUJ170927.matabat2bin.107.proteins	INT_794	80.0	3.6842105263157894
UUJ170818.matabat2bin.329.proteins	INT_794	88.42105263157895	4.2105263157894735
UUJ170615.matabat2bin.363.proteins	INT_794	87.89473684210526	4.2105263157894735
UUJ170306.matabat2bin.253.proteins	INT_794	77.89473684210526	2.6315789473684212
UUJ170620.matabat2bin.256.proteins	INT_794	85.78947368421052	6.842105263157895
UUJ170927.matabat2bin.278.proteins	INT_794	58.421052631578945	8.947368421052632
UUJ171113.matabat2bin.49.proteins	INT_794	82.10526315789474	7.894736842105263
UUJ170615.matabat2bin.227.proteins	INT_794	82.10526315789474	8.947368421052632
UUJ170927.matabat2bin.297.proteins	INT_794	93.15789473684211	3.1578947368421053
UUJ170523.matabat2bin.324.proteins	INT_794	92.63157894736842	3.1578947368421053
UUJ180510.matabat2bin.432.proteins	INT_794	93.15789473684211	3.1578947368421053
UUJ171113.matabat2bin.363.proteins	INT_794	92.63157894736842	4.7368421052631575
UUJ180815.matabat2bin.126.proteins	INT_794	93.15789473684211	4.2105263157894735
UUJ180718.matabat2bin.18.proteins	INT_794	89.47368421052632	7.894736842105263
UUJ171027.matabat2bin.231.proteins	INT_794	91.05263157894737	4.7368421052631575
UUJ180725.matabat2bin.132.proteins	INT_794	72.63157894736842	4.2105263157894735
UUJ170721.matabat2bin.142.proteins	INT_794	94.21052631578948	2.1052631578947367
UUF170621.matabat2bin.138.proteins	INT_794	67.89473684210526	3.1578947368421053
UUJ180718.matabat2bin.315.proteins	INT_794	90.0	3.1578947368421053
UUJ171110.matabat2bin.164.proteins	INT_794	95.78947368421052	15.789473684210526
UUJ170501.matabat2bin.293.proteins	INT_794	93.15789473684211	4.7368421052631575
UUJ180219.matabat2bin.193.proteins	INT_794	60.526315789473685	2.1052631578947367
UUJ170623.matabat2bin.375.proteins	INT_794	88.94736842105263	2.6315789473684212
UUJ180313.matabat2bin.6.proteins	INT_794	51.578947368421055	0.5263157894736842
UUJ170706.matabat2bin.250.proteins	INT_794	90.52631578947368	5.2631578947368425
UUJ170523.matabat2bin.342.proteins	INT_794	76.3157894736842	10.526315789473685
007.Chrysochromulina.ericina.virus.isolate.CeV-01B.proteins	INT_794	91.05263157894737	5.2631578947368425
UUJ180410.matabat2bin.213.proteins	INT_794	90.0	6.842105263157895
UUJ170927.matabat2bin.32.proteins	INT_794	90.52631578947368	4.7368421052631575
UUJ170818.matabat2bin.199.proteins	INT_794	91.05263157894737	5.2631578947368425
UUJ170804.matabat2bin.377.proteins	INT_794	49.473684210526315	2.1052631578947367
UUJ180815.matabat2bin.23.proteins	INT_794	82.10526315789474	2.6315789473684212
UUJ170927.matabat2bin.44.proteins	INT_794	94.21052631578948	3.1578947368421053
UUJ170927.matabat2bin.317.proteins	INT_794	93.6842105263158	6.315789473684211
UUJ170927.matabat2bin.310.proteins	INT_794	93.15789473684211	4.2105263157894735
UUJ180815.matabat2bin.427.proteins	INT_794	31.57894736842105	2.1052631578947367
UUJ170523.matabat2bin.222.proteins	INT_794	94.73684210526316	7.368421052631579
UUJ171110.matabat2bin.254.proteins	INT_794	92.10526315789474	4.7368421052631575
UUJ180313.matabat2bin.271.proteins	INT_794	87.36842105263158	15.263157894736842
UUJ180219.matabat2bin.178.proteins	INT_794	83.15789473684211	8.947368421052632
UUJ180110.matabat2bin.257.proteins	INT_794	81.57894736842105	2.1052631578947367
UUJ170626.matabat2bin.294.proteins	INT_794	66.3157894736842	2.1052631578947367
UUJ180110.matabat2bin.255.decontaminated.proteins	INT_794	86.84210526315789	4.2105263157894735
UUJ170501.matabat2bin.30.proteins	INT_794	96.84210526315789	2.1052631578947367
UUJ180313.matabat2bin.157.proteins	INT_794	87.36842105263158	2.6315789473684212
UUJ180313.matabat2bin.259.proteins	INT_794	72.10526315789474	1.0526315789473684
UUJ171113.matabat2bin.53.proteins	INT_794	96.84210526315789	4.7368421052631575
UUJ170630.matabat2bin.388.proteins	INT_794	92.63157894736842	5.2631578947368425
UUJ171218.matabat2bin.130.proteins	INT_794	75.26315789473684	3.1578947368421053
UUJ171218.matabat2bin.235.proteins	INT_794	92.63157894736842	4.2105263157894735
UUJ170626.matabat2bin.14.proteins	INT_794	80.0	5.7894736842105265
UUJ170105.matabat2bin.41.proteins	INT_794	76.3157894736842	2.6315789473684212
UUJ170523.matabat2bin.292.proteins	INT_794	74.21052631578948	2.1052631578947367
UUJ180313.matabat2bin.303.proteins	INT_794	72.63157894736842	1.0526315789473684
UUJ170412.matabat2bin.295.proteins	INT_794	92.63157894736842	6.315789473684211
UUJ180313.matabat2bin.294.proteins	INT_794	51.05263157894737	1.5789473684210527
UUJ170306.matabat2bin.308.proteins	INT_794	87.89473684210526	1.0526315789473684
UUJ180410.matabat2bin.174.proteins	INT_794	79.47368421052632	1.5789473684210527
UUJ171113.matabat2bin.120.proteins	INT_794	84.73684210526316	4.2105263157894735
UUJ171113.matabat2bin.301.proteins	INT_794	90.0	4.7368421052631575
UUJ180802.matabat2bin.364.proteins	INT_794	91.05263157894737	8.421052631578947
UUJ180925.matabat2bin.66.proteins	INT_794	86.3157894736842	4.2105263157894735
UUM180827.matabat2bin.184.proteins	INT_794	75.26315789473684	5.7894736842105265
UUJ170804.matabat2bin.129.proteins	INT_794	88.42105263157895	5.2631578947368425
UUJ170714.matabat2bin.363.proteins	INT_794	85.78947368421052	2.6315789473684212
UUJ170630.matabat2bin.34.proteins	INT_794	92.10526315789474	3.1578947368421053
UUJ180827.matabat2bin.174.proteins	INT_794	92.63157894736842	3.1578947368421053
UUF170620.matabat2bin.310.proteins	INT_794	85.26315789473684	5.2631578947368425
UUJ170927.matabat2bin.373.decontaminated.proteins	INT_794	90.52631578947368	1.0526315789473684
UUM171110.matabat2bin.93.proteins	INT_794	70.52631578947368	2.6315789473684212
UUJ180110.matabat2bin.277.proteins	INT_794	82.63157894736842	1.0526315789473684
UUJ180802.matabat2bin.411.proteins	INT_794	94.73684210526316	2.1052631578947367
UUJ170105.matabat2bin.233.proteins	INT_794	90.52631578947368	3.6842105263157894
UUJ180802.matabat2bin.356.proteins	INT_794	89.47368421052632	3.6842105263157894
UUJ171218.matabat2bin.24.proteins	INT_794	93.6842105263158	2.1052631578947367
UUJ180510.matabat2bin.34.proteins	INT_794	94.73684210526316	3.6842105263157894
UUJ170612.matabat2bin.20.proteins	INT_794	93.15789473684211	11.578947368421053
UUJ180802.matabat2bin.96.proteins	INT_794	80.0	5.2631578947368425
UUJ180827.matabat2bin.83.proteins	INT_794	93.6842105263158	4.7368421052631575
UUJ170501.matabat2bin.287.proteins	INT_794	93.6842105263158	4.7368421052631575
UUJ180313.matabat2bin.284.proteins	INT_794	72.63157894736842	4.7368421052631575
UUJ180313.matabat2bin.250.proteins	INT_794	87.89473684210526	2.1052631578947367
UUJ170714.matabat2bin.95.proteins	INT_794	94.73684210526316	3.6842105263157894
UUJ170523.matabat2bin.13.proteins	INT_794	92.63157894736842	3.1578947368421053
UUF170621.matabat2bin.43.proteins	INT_794	82.10526315789474	7.368421052631579
UUJ170412.matabat2bin.233.proteins	INT_794	93.15789473684211	3.6842105263157894
UUJ170714.matabat2bin.356.proteins	INT_794	84.73684210526316	4.7368421052631575
UUJ170623.matabat2bin.61.proteins	INT_794	80.52631578947368	6.842105263157895
UUJ180110.matabat2bin.254.proteins	INT_794	92.10526315789474	2.6315789473684212
UUJ180410.matabat2bin.323.proteins	INT_794	85.26315789473684	3.1578947368421053
UUJ180925.matabat2bin.205.proteins	INT_794	62.63157894736842	2.1052631578947367
UUJ180110.matabat2bin.14.proteins	INT_794	85.26315789473684	1.5789473684210527
UUJ170612.matabat2bin.81.proteins	INT_794	86.3157894736842	2.1052631578947367
UUJ180815.matabat2bin.12.proteins	INT_794	85.78947368421052	1.5789473684210527
UUJ180622.matabat2bin.395.decontaminated.proteins	INT_794	85.26315789473684	3.1578947368421053
UUM180827.matabat2bin.278.proteins	INT_794	78.94736842105263	4.2105263157894735
UUJ170501.matabat2bin.337.proteins	INT_794	47.36842105263158	2.1052631578947367
UUJ170412.matabat2bin.288.decontaminated.proteins	INT_794	87.36842105263158	4.2105263157894735
UUJ180802.matabat2bin.289.proteins	INT_794	83.6842105263158	3.1578947368421053
UUJ180802.matabat2bin.76.proteins	INT_794	87.36842105263158	1.0526315789473684
UUF170620.matabat2bin.4.proteins	INT_794	82.63157894736842	9.473684210526315
UUJ170105.matabat2bin.179.proteins	INT_794	80.52631578947368	4.7368421052631575
UUJ171027.matabat2bin.190.proteins	INT_794	91.05263157894737	4.2105263157894735
UUJ170623.matabat2bin.35.proteins	INT_794	74.73684210526316	7.368421052631579
UUJ170726.matabat2bin.78.proteins	INT_794	88.94736842105263	4.7368421052631575
UUJ180510.matabat2bin.402.proteins	INT_794	88.42105263157895	3.6842105263157894
UUJ170105.matabat2bin.258.proteins	INT_794	88.42105263157895	3.1578947368421053
UUJ180313.matabat2bin.65.proteins	INT_794	88.42105263157895	5.7894736842105265
UUJ170626.matabat2bin.324.proteins	INT_794	88.42105263157895	6.315789473684211
UUJ170412.matabat2bin.55.proteins	INT_794	82.10526315789474	5.7894736842105265
UUJ180718.matabat2bin.401.proteins	INT_794	86.3157894736842	7.368421052631579
UUJ180510.matabat2bin.293.proteins	INT_794	85.26315789473684	3.6842105263157894
UUJ171113.matabat2bin.133.proteins	INT_794	88.42105263157895	5.2631578947368425
UUJ180110.matabat2bin.103.proteins	INT_794	84.73684210526316	4.2105263157894735
UUJ180903.matabat2bin.262.proteins	INT_794	84.73684210526316	6.315789473684211
UUJ180718.matabat2bin.407.proteins	INT_794	87.36842105263158	3.6842105263157894
UUJ170412.matabat2bin.59.proteins	INT_794	84.73684210526316	4.7368421052631575
UUJ170306.matabat2bin.163.proteins	INT_794	60.526315789473685	2.1052631578947367
UUJ170721.matabat2bin.184.decontaminated.proteins	INT_794	78.42105263157895	10.0
UUJ171113.matabat2bin.245.proteins	INT_794	73.6842105263158	8.947368421052632
UUJ171113.matabat2bin.44.proteins	INT_794	86.3157894736842	5.2631578947368425
UUJ170412.matabat2bin.314.proteins	INT_794	86.3157894736842	4.2105263157894735
UUJ180718.matabat2bin.172.proteins	INT_794	75.26315789473684	4.7368421052631575
UUJ170105.matabat2bin.164.proteins	INT_794	77.36842105263158	4.7368421052631575
UUJ170726.matabat2bin.91.proteins	INT_794	83.15789473684211	5.7894736842105265
UUJ171027.matabat2bin.6.proteins	INT_794	87.89473684210526	6.842105263157895
UUJ180622.matabat2bin.277.proteins	INT_794	84.73684210526316	5.2631578947368425
UUJ180903.matabat2bin.488.decontaminated.proteins	INT_794	88.42105263157895	6.315789473684211
UUJ180718.matabat2bin.338.proteins	INT_794	83.15789473684211	6.842105263157895
UUJ180622.matabat2bin.417.proteins	INT_794	80.52631578947368	6.315789473684211
UUJ180219.matabat2bin.37.proteins	INT_794	87.89473684210526	4.7368421052631575
UUJ170306.matabat2bin.189.proteins	INT_794	80.0	3.6842105263157894
UUJ170105.matabat2bin.370.proteins	INT_794	78.94736842105263	5.2631578947368425
UUJ170612.matabat2bin.365.proteins	INT_794	87.36842105263158	2.6315789473684212
UUJ180725.matabat2bin.320.proteins	INT_794	89.47368421052632	2.6315789473684212
UUJ170105.matabat2bin.28.proteins	INT_794	84.21052631578948	2.1052631578947367
UUJ180802.matabat2bin.341.proteins	INT_794	87.89473684210526	43.1578947368421
UUJ170412.matabat2bin.301.proteins	INT_794	81.57894736842105	1.5789473684210527
UUM180827.matabat2bin.34.proteins	INT_794	73.15789473684211	2.1052631578947367
UUJ170412.matabat2bin.359.proteins	INT_794	56.8421052631579	2.1052631578947367
UUJ170523.matabat2bin.10.proteins	INT_794	86.3157894736842	3.1578947368421053
UUJ180827.matabat2bin.139.proteins	INT_794	83.6842105263158	65.78947368421052
UUJ171027.matabat2bin.91.decontaminated.proteins	INT_794	87.89473684210526	8.421052631578947
UUJ170523.matabat2bin.333.proteins	INT_794	79.47368421052632	7.894736842105263
UUJ180510.matabat2bin.415.proteins	INT_794	83.6842105263158	1.5789473684210527
UUJ180510.matabat2bin.3.decontaminated.proteins	INT_794	89.47368421052632	7.368421052631579
UUJ170306.matabat2bin.26.proteins	INT_794	90.0	4.2105263157894735
UUJ180925.matabat2bin.8.proteins	INT_794	84.21052631578948	6.315789473684211
UUJ170501.matabat2bin.310.proteins	INT_794	87.36842105263158	7.894736842105263
UUJ180219.matabat2bin.92.proteins	INT_794	81.57894736842105	7.368421052631579
UUJ180827.matabat2bin.434.proteins	INT_794	85.78947368421052	3.1578947368421053
UUJ180815.matabat2bin.54.decontaminated.proteins	INT_794	91.05263157894737	4.7368421052631575
UUJ170306.matabat2bin.289.proteins	INT_794	90.52631578947368	3.1578947368421053
UUJ180110.matabat2bin.35.proteins	INT_794	85.78947368421052	5.2631578947368425
UUJ170105.matabat2bin.288.proteins	INT_794	80.52631578947368	11.052631578947368
UUJ170412.matabat2bin.62.proteins	INT_794	92.63157894736842	10.526315789473685
UUJ170721.matabat2bin.352.proteins	INT_794	86.84210526315789	7.894736842105263
UUJ180313.matabat2bin.266.proteins	INT_794	88.94736842105263	4.7368421052631575
UUJ170306.matabat2bin.238.proteins	INT_794	90.0	9.473684210526315
UUJ170105.matabat2bin.19.proteins	INT_794	91.05263157894737	5.2631578947368425
UUJ170714.matabat2bin.302.proteins	INT_794	87.36842105263158	3.6842105263157894
UUJ180827.matabat2bin.254.proteins	INT_794	77.89473684210526	13.68421052631579
UUJ180903.matabat2bin.58.proteins	INT_794	86.3157894736842	2.1052631578947367
UUJ180802.matabat2bin.343.proteins	INT_794	91.57894736842105	10.526315789473685
UUJ180925.matabat2bin.382.proteins	INT_794	68.42105263157895	3.1578947368421053
UUM171110.matabat2bin.293.decontaminated.proteins	INT_794	90.0	6.315789473684211
UUJ180410.matabat2bin.17.proteins	INT_794	86.3157894736842	1.5789473684210527
UUJ180110.matabat2bin.31.proteins	INT_794	86.84210526315789	3.6842105263157894
UUM171110.matabat2bin.176.proteins	INT_794	82.63157894736842	3.6842105263157894
UUM180827.matabat2bin.126.proteins	INT_794	91.57894736842105	4.7368421052631575
UUJ180815.matabat2bin.310.proteins	INT_794	65.26315789473684	1.0526315789473684
UUJ180510.matabat2bin.443.proteins	INT_794	86.3157894736842	2.6315789473684212
UUJ180110.matabat2bin.227.proteins	INT_794	80.0	2.6315789473684212
UUJ171027.matabat2bin.217.proteins	INT_794	89.47368421052632	2.6315789473684212
UUJ170714.matabat2bin.340.proteins	INT_794	89.47368421052632	2.6315789473684212
UUJ170105.matabat2bin.20.proteins	INT_794	81.57894736842105	4.2105263157894735
UUM171110.matabat2bin.250.proteins	INT_794	91.05263157894737	4.7368421052631575
UUM180827.matabat2bin.236.proteins	INT_794	93.6842105263158	4.7368421052631575
UUJ180219.matabat2bin.99.proteins	INT_794	90.52631578947368	4.2105263157894735
UUJ180410.matabat2bin.359.proteins	INT_794	92.63157894736842	4.7368421052631575
UUJ180410.matabat2bin.355.proteins	INT_794	76.3157894736842	2.1052631578947367
UUM180827.matabat2bin.28.proteins	INT_794	92.63157894736842	3.6842105263157894
UUJ180827.matabat2bin.279.proteins	INT_794	81.05263157894737	6.315789473684211
UUJ180410.matabat2bin.330.proteins	INT_794	91.05263157894737	3.6842105263157894
UUJ180802.matabat2bin.163.proteins	INT_794	91.57894736842105	2.1052631578947367
UUJ170105.matabat2bin.199.proteins	INT_794	68.42105263157895	2.6315789473684212
UUJ180802.matabat2bin.313.proteins	INT_794	73.6842105263158	3.1578947368421053
UUM180827.matabat2bin.234.proteins	INT_794	88.42105263157895	4.7368421052631575
UUJ180925.matabat2bin.435.proteins	INT_794	63.1578947368421	2.1052631578947367
UUM180827.matabat2bin.337.proteins	INT_794	50.0	5.7894736842105265
UUJ180827.matabat2bin.41.proteins	INT_794	84.73684210526316	14.736842105263158
UUJ180802.matabat2bin.346.proteins	INT_794	88.42105263157895	8.421052631578947
UUJ180410.matabat2bin.307.proteins	INT_794	88.94736842105263	10.0
UUJ170105.matabat2bin.29.proteins	INT_794	91.05263157894737	8.947368421052632
UUM180827.matabat2bin.328.decontaminated.proteins	INT_794	90.0	7.368421052631579
UUJ180815.matabat2bin.413.proteins	INT_794	87.89473684210526	5.2631578947368425
UUJ180802.matabat2bin.370.proteins	INT_794	86.84210526315789	2.6315789473684212
UUJ170412.matabat2bin.348.proteins	INT_794	84.73684210526316	8.947368421052632
UUJ180802.matabat2bin.142.proteins	INT_794	87.89473684210526	4.2105263157894735
UUJ180219.matabat2bin.40.decontaminated.proteins	INT_794	71.57894736842105	2.6315789473684212
UUJ180802.matabat2bin.417.proteins	INT_794	90.0	4.7368421052631575
UUJ170630.matabat2bin.372.decontaminated.proteins	INT_794	76.84210526315789	12.105263157894736
UUJ170105.matabat2bin.12.proteins	INT_794	52.63157894736842	2.1052631578947367
UUJ170630.matabat2bin.188.proteins	INT_794	80.0	6.842105263157895
UUJ170105.matabat2bin.15.proteins	INT_794	82.63157894736842	5.7894736842105265
UUJ170630.matabat2bin.50.proteins	INT_794	89.47368421052632	6.315789473684211
UUJ170726.matabat2bin.81.proteins	INT_794	90.52631578947368	4.2105263157894735
UUJ170615.matabat2bin.350.proteins	INT_794	48.94736842105263	2.6315789473684212
UUJ171027.matabat2bin.228.proteins	INT_794	74.21052631578948	13.68421052631579
UUJ170630.matabat2bin.405.proteins	INT_794	66.3157894736842	3.1578947368421053
UUJ180815.matabat2bin.22.proteins	INT_794	95.78947368421052	4.7368421052631575
UUJ180313.matabat2bin.301.proteins	INT_794	91.05263157894737	2.6315789473684212
UUJ180802.matabat2bin.285.proteins	INT_794	94.21052631578948	3.1578947368421053
UUJ170721.matabat2bin.361.proteins	INT_794	91.05263157894737	4.7368421052631575
UUJ170412.matabat2bin.112.proteins	INT_794	89.47368421052632	7.894736842105263
UUJ180510.matabat2bin.164.proteins	INT_794	80.0	3.6842105263157894
UUJ180802.matabat2bin.23.proteins	INT_794	95.26315789473684	3.6842105263157894
UUJ180827.matabat2bin.422.proteins	INT_794	80.0	3.1578947368421053
UUF170621.matabat2bin.333.proteins	INT_794	94.73684210526316	0.5263157894736842
UUJ180718.matabat2bin.198.decontaminated.proteins	INT_794	90.0	2.1052631578947367
UUJ180815.matabat2bin.182.proteins	INT_794	93.15789473684211	4.2105263157894735
UUJ170620.matabat2bin.438.proteins	INT_794	94.73684210526316	2.6315789473684212
UUJ180410.matabat2bin.64.proteins	INT_794	91.57894736842105	2.1052631578947367
UUJ170721.matabat2bin.24.proteins	INT_794	94.21052631578948	3.1578947368421053
UUJ170721.matabat2bin.280.decontaminated.proteins	INT_794	93.6842105263158	4.2105263157894735
UUJ180802.matabat2bin.239.proteins	INT_794	93.6842105263158	3.6842105263157894
UUJ180510.matabat2bin.328.proteins	INT_794	88.94736842105263	3.6842105263157894
UUJ170523.matabat2bin.365.proteins	INT_794	91.05263157894737	2.1052631578947367
UUJ180510.matabat2bin.151.proteins	INT_794	65.78947368421052	5.2631578947368425
UUJ180802.matabat2bin.179.proteins	INT_794	60.526315789473685	4.7368421052631575
UUJ180510.matabat2bin.40.proteins	INT_794	63.1578947368421	1.5789473684210527
UUJ170927.matabat2bin.355.proteins	INT_794	93.6842105263158	1.0526315789473684
UUJ180815.matabat2bin.374.proteins	INT_794	92.10526315789474	5.2631578947368425
UUJ180802.matabat2bin.132.proteins	INT_794	83.6842105263158	9.473684210526315
UUJ180410.matabat2bin.149.proteins	INT_794	91.57894736842105	6.842105263157895
UUJ170818.matabat2bin.173.proteins	INT_794	94.73684210526316	3.6842105263157894
UUJ170804.matabat2bin.333.proteins	INT_794	85.78947368421052	2.6315789473684212
UUJ170620.matabat2bin.17.proteins	INT_794	75.26315789473684	10.526315789473685
UUJ180802.matabat2bin.91.proteins	INT_794	81.05263157894737	4.7368421052631575
UUJ180802.matabat2bin.122.proteins	INT_794	79.47368421052632	2.1052631578947367
UUJ170105.matabat2bin.359.proteins	INT_794	79.47368421052632	0.5263157894736842
UUJ170523.matabat2bin.290.proteins	INT_794	73.15789473684211	2.6315789473684212
UUJ180510.matabat2bin.388.proteins	INT_794	91.05263157894737	4.2105263157894735
UUJ170721.matabat2bin.125.proteins	INT_794	78.42105263157895	4.2105263157894735
UUJ170523.matabat2bin.251.proteins	INT_794	67.36842105263158	4.7368421052631575
UUJ170721.matabat2bin.57.proteins	INT_794	81.57894736842105	1.5789473684210527
UUJ170523.matabat2bin.14.decontaminated.proteins	INT_794	87.89473684210526	4.7368421052631575
UUJ180410.matabat2bin.353.proteins	INT_794	88.94736842105263	3.6842105263157894
UUJ170927.matabat2bin.89.proteins	INT_794	69.47368421052632	4.2105263157894735
UUJ170501.matabat2bin.107.proteins	INT_794	76.3157894736842	1.0526315789473684
UUJ170412.matabat2bin.99.proteins	INT_794	95.78947368421052	2.1052631578947367
UUJ180925.matabat2bin.356.proteins	INT_794	73.15789473684211	2.1052631578947367
UUJ170721.matabat2bin.302.proteins	INT_794	82.10526315789474	2.1052631578947367
UUJ180815.matabat2bin.375.proteins	INT_794	83.15789473684211	5.7894736842105265
UUJ170721.matabat2bin.337.proteins	INT_794	80.52631578947368	2.1052631578947367
UUJ170620.matabat2bin.416.proteins	INT_794	75.26315789473684	4.7368421052631575
UUJ170804.matabat2bin.354.decontaminated.proteins	INT_794	77.89473684210526	4.2105263157894735
UUF170620.matabat2bin.399.proteins	INT_794	79.47368421052632	2.1052631578947367
UUJ170626.matabat2bin.47.proteins	INT_794	67.89473684210526	3.6842105263157894
UUJ180802.matabat2bin.280.proteins	INT_794	54.21052631578947	4.2105263157894735
UUJ170804.matabat2bin.304.proteins	INT_794	67.89473684210526	3.6842105263157894
UUJ180510.matabat2bin.453.proteins	INT_794	57.36842105263158	0.5263157894736842
UUJ180219.matabat2bin.176.proteins	INT_794	74.73684210526316	2.1052631578947367
UUJ180313.matabat2bin.37.proteins	INT_794	59.473684210526315	0.5263157894736842
UUJ170623.matabat2bin.273.proteins	INT_794	81.57894736842105	2.6315789473684212
UUJ180410.matabat2bin.141.proteins	INT_794	66.3157894736842	2.6315789473684212
UUJ180410.matabat2bin.367.proteins	INT_794	81.05263157894737	1.0526315789473684
UUJ170630.matabat2bin.158.proteins	INT_794	75.26315789473684	19.473684210526315
UUJ170412.matabat2bin.317.proteins	INT_794	78.94736842105263	2.1052631578947367
UUJ170714.matabat2bin.255.proteins	INT_794	84.73684210526316	1.5789473684210527
UUJ171110.matabat2bin.22.proteins	INT_794	78.94736842105263	1.0526315789473684
UUJ180313.matabat2bin.111.proteins	INT_794	81.05263157894737	1.0526315789473684
016.Organic.Lake.phycodnavirus.2.proteins	INT_794	65.78947368421052	11.052631578947368
015.Organic.Lake.phycodnavirus.1.proteins	INT_794	68.94736842105263	10.526315789473685
UUJ170706.matabat2bin.144.proteins	INT_794	71.05263157894737	2.6315789473684212
UUJ171027.matabat2bin.3.proteins	INT_794	66.84210526315789	1.0526315789473684
UUJ180802.matabat2bin.119.proteins	INT_794	85.78947368421052	3.1578947368421053
UUJ170630.matabat2bin.389.proteins	INT_794	75.78947368421052	2.6315789473684212
UUJ170523.matabat2bin.19.proteins	INT_794	79.47368421052632	1.5789473684210527
UUJ180410.matabat2bin.288.decontaminated.proteins	INT_794	69.47368421052632	3.6842105263157894
UUJ170714.matabat2bin.332.proteins	INT_794	70.0	6.842105263157895
UUJ180510.matabat2bin.187.proteins	INT_794	57.36842105263158	2.1052631578947367
UUJ171113.matabat2bin.51.proteins	INT_794	72.10526315789474	1.0526315789473684
UUJ180410.matabat2bin.26.proteins	INT_794	72.10526315789474	0.5263157894736842
UUJ170105.matabat2bin.226.proteins	INT_1834	84.73684210526316	4.7368421052631575
UUJ170412.matabat2bin.298.proteins	INT_1834	81.57894736842105	3.1578947368421053
UUJ180510.matabat2bin.444.proteins	INT_1834	65.78947368421052	4.2105263157894735
UUJ170623.matabat2bin.88.proteins	INT_1834	87.36842105263158	4.2105263157894735
UUJ170105.matabat2bin.347.proteins	INT_1834	88.94736842105263	5.2631578947368425
UUJ180219.matabat2bin.17.proteins	INT_1834	80.52631578947368	12.631578947368421
UUJ180925.matabat2bin.377.proteins	INT_1834	83.15789473684211	4.7368421052631575
UUJ180802.matabat2bin.19.proteins	INT_1834	80.52631578947368	3.1578947368421053
UUJ180925.matabat2bin.393.proteins	INT_1834	82.10526315789474	4.2105263157894735
UUJ171027.matabat2bin.147.proteins	INT_1834	94.73684210526316	2.1052631578947367
UUJ170105.matabat2bin.66.proteins	INT_1834	64.21052631578948	6.315789473684211
UUJ180410.matabat2bin.327.proteins	INT_1834	93.15789473684211	2.1052631578947367
UUJ180219.matabat2bin.163.proteins	INT_1834	59.473684210526315	1.0526315789473684
UUJ170412.matabat2bin.326.proteins	INT_1834	90.52631578947368	2.6315789473684212
UUJ170706.matabat2bin.121.proteins	INT_1834	94.21052631578948	2.1052631578947367
UUJ170105.matabat2bin.242.proteins	INT_1834	94.21052631578948	2.1052631578947367
UUJ180510.matabat2bin.387.proteins	INT_1834	96.3157894736842	4.2105263157894735
UUJ180925.matabat2bin.28.proteins	INT_1834	68.94736842105263	6.842105263157895
UUJ180903.matabat2bin.38.proteins	INT_1834	72.10526315789474	3.1578947368421053
UUJ170306.matabat2bin.160.proteins	INT_1834	68.94736842105263	4.7368421052631575
UUJ170501.matabat2bin.96.proteins	INT_1834	73.6842105263158	5.2631578947368425
UUJ170612.matabat2bin.17.proteins	INT_1834	73.15789473684211	5.7894736842105265
UUJ170306.matabat2bin.57.proteins	INT_1834	66.84210526315789	4.2105263157894735
UUJ180410.matabat2bin.388.proteins	INT_1834	71.05263157894737	5.2631578947368425
008.Tetraselmis.virus.1.proteins	INT_1834	43.1578947368421	3.1578947368421053
UUJ180629.matabat2bin.346.proteins	INT_1834	31.05263157894737	1.0526315789473684
UUJ180510.matabat2bin.152.decontaminated.proteins	UUJ180510.matabat2bin.152.decontaminated.proteins	NA	NA
