
INT_794	374	['UUJ180827.matabat2bin.367.proteins', 'UUJ171110.matabat2bin.235.proteins', 'UUJ170620.matabat2bin.409.proteins', 'UUJ180802.matabat2bin.220.proteins', 'UUJ171218.matabat2bin.339.proteins', 'UUJ170412.matabat2bin.355.proteins', 'UUJ170306.matabat2bin.207.proteins', 'UUJ180313.matabat2bin.195.proteins', 'UUJ180622.matabat2bin.283.proteins', 'UUJ180802.matabat2bin.68.proteins', 'UUJ170818.matabat2bin.266.proteins', 'UUJ170105.matabat2bin.21.proteins', 'UUJ170804.matabat2bin.12.proteins', 'UUJ170818.matabat2bin.161.proteins', 'UUJ171113.matabat2bin.279.proteins', 'UUJ170105.matabat2bin.86.proteins', 'UUJ170306.matabat2bin.255.proteins', 'UUJ180827.matabat2bin.247.proteins', 'UUJ170306.matabat2bin.186.proteins', 'UUJ171218.matabat2bin.316.proteins', 'UUJ170721.matabat2bin.11.proteins', 'UUJ180313.matabat2bin.20.proteins', 'UUJ180802.matabat2bin.15.proteins', 'UUJ180802.matabat2bin.75.proteins', 'UUJ180313.matabat2bin.133.proteins', 'UUJ180629.matabat2bin.116.proteins', 'UUJ180313.matabat2bin.30.proteins', 'UUJ180827.matabat2bin.402.proteins', 'UUJ180925.matabat2bin.358.proteins', 'UUM180827.matabat2bin.98.proteins', 'UUJ170818.matabat2bin.198.proteins', 'UUJ180827.matabat2bin.46.proteins', 'UUJ180827.matabat2bin.56.proteins', 'UUJ170706.matabat2bin.145.proteins', 'UUJ170804.matabat2bin.400.proteins', 'UUJ180802.matabat2bin.182.proteins', 'UUJ180827.matabat2bin.362.proteins', 'UUJ170927.matabat2bin.80.proteins', 'UUJ170714.matabat2bin.139.proteins', 'UUJ170927.matabat2bin.238.proteins', 'UUJ170630.matabat2bin.434.proteins', 'UUJ170412.matabat2bin.156.proteins', 'UUJ180313.matabat2bin.297.proteins', 'UUJ180219.matabat2bin.173.proteins', 'UUJ180815.matabat2bin.300.proteins', 'UUJ180802.matabat2bin.416.proteins', 'UUJ180410.matabat2bin.74.proteins', 'UUJ180410.matabat2bin.369.proteins', 'UUJ180718.matabat2bin.269.proteins', 'UUJ180410.matabat2bin.51.proteins', 'UUJ180925.matabat2bin.7.proteins', 'UUJ170612.matabat2bin.373.proteins', 'UUJ180925.matabat2bin.45.proteins', 'UUJ170620.matabat2bin.445.proteins', 'UUJ180110.matabat2bin.5.proteins', 'UUJ180802.matabat2bin.432.proteins', 'UUJ180528.matabat2bin.13.proteins', 'UUJ170714.matabat2bin.47.proteins', 'UUJ170714.matabat2bin.14.proteins', 'UUJ170630.matabat2bin.379.proteins', 'UUJ170105.matabat2bin.313.proteins', 'UUJ180410.matabat2bin.60.proteins', 'UUJ180219.matabat2bin.4.proteins', 'UUJ170927.matabat2bin.330.proteins', 'UUJ180528.matabat2bin.269.proteins', 'UUJ170804.matabat2bin.93.proteins', 'UUJ170620.matabat2bin.253.proteins', 'UUJ170804.matabat2bin.374.proteins', 'UUJ180802.matabat2bin.328.proteins', 'UUJ170804.matabat2bin.140.proteins', '006.Phaeocystis.globosa.virus.strain.16T.proteins', 'UUJ170523.matabat2bin.127.proteins', 'UUJ180219.matabat2bin.166.proteins', 'UUJ180219.matabat2bin.26.proteins', 'UUJ170105.matabat2bin.357.proteins', 'UUF170621.matabat2bin.71.proteins', 'UUJ180725.matabat2bin.40.proteins', 'UUJ170306.matabat2bin.76.proteins', 'UUJ170630.matabat2bin.332.proteins', 'UUJ170501.matabat2bin.164.proteins', 'UUJ171113.matabat2bin.184.decontaminated.proteins', 'UUJ171113.matabat2bin.385.proteins', 'UUJ180622.matabat2bin.302.proteins', 'UUJ170620.matabat2bin.410.proteins', 'UUJ170630.matabat2bin.2.proteins', 'UUJ170721.matabat2bin.382.proteins', 'UUJ180510.matabat2bin.459.proteins', 'UUM180827.matabat2bin.42.proteins', 'UUJ180925.matabat2bin.132.proteins', 'UUJ170818.matabat2bin.106.proteins', 'UUJ170927.matabat2bin.107.proteins', 'UUJ170818.matabat2bin.329.proteins', 'UUJ170615.matabat2bin.363.proteins', 'UUJ170306.matabat2bin.253.proteins', 'UUJ170620.matabat2bin.256.proteins', 'UUJ170927.matabat2bin.278.proteins', 'UUJ171113.matabat2bin.49.proteins', 'UUJ170615.matabat2bin.227.proteins', 'UUJ170927.matabat2bin.297.proteins', 'UUJ170523.matabat2bin.324.proteins', 'UUJ180510.matabat2bin.432.proteins', 'UUJ171113.matabat2bin.363.proteins', 'UUJ180815.matabat2bin.126.proteins', 'UUJ180718.matabat2bin.18.proteins', 'UUJ171027.matabat2bin.231.proteins', 'UUJ180725.matabat2bin.132.proteins', 'UUJ170721.matabat2bin.142.proteins', 'UUF170621.matabat2bin.138.proteins', 'UUJ180718.matabat2bin.315.proteins', 'UUJ171110.matabat2bin.164.proteins', 'UUJ170501.matabat2bin.293.proteins', 'UUJ180219.matabat2bin.193.proteins', 'UUJ170623.matabat2bin.375.proteins', 'UUJ180313.matabat2bin.6.proteins', 'UUJ170706.matabat2bin.250.proteins', 'UUJ170523.matabat2bin.342.proteins', '007.Chrysochromulina.ericina.virus.isolate.CeV-01B.proteins', 'UUJ180410.matabat2bin.213.proteins', 'UUJ170927.matabat2bin.32.proteins', 'UUJ170818.matabat2bin.199.proteins', 'UUJ170804.matabat2bin.377.proteins', 'UUJ180815.matabat2bin.23.proteins', 'UUJ170927.matabat2bin.44.proteins', 'UUJ170927.matabat2bin.317.proteins', 'UUJ170927.matabat2bin.310.proteins', 'UUJ180815.matabat2bin.427.proteins', 'UUJ170523.matabat2bin.222.proteins', 'UUJ171110.matabat2bin.254.proteins', 'UUJ180313.matabat2bin.271.proteins', 'UUJ180219.matabat2bin.178.proteins', 'UUJ180110.matabat2bin.257.proteins', 'UUJ170626.matabat2bin.294.proteins', 'UUJ180110.matabat2bin.255.decontaminated.proteins', 'UUJ170501.matabat2bin.30.proteins', 'UUJ180313.matabat2bin.157.proteins', 'UUJ180313.matabat2bin.259.proteins', 'UUJ171113.matabat2bin.53.proteins', 'UUJ170630.matabat2bin.388.proteins', 'UUJ171218.matabat2bin.130.proteins', 'UUJ171218.matabat2bin.235.proteins', 'UUJ170626.matabat2bin.14.proteins', 'UUJ170105.matabat2bin.41.proteins', 'UUJ170523.matabat2bin.292.proteins', 'UUJ180313.matabat2bin.303.proteins', 'UUJ170412.matabat2bin.295.proteins', 'UUJ180313.matabat2bin.294.proteins', 'UUJ170306.matabat2bin.308.proteins', 'UUJ180410.matabat2bin.174.proteins', 'UUJ171113.matabat2bin.120.proteins', 'UUJ171113.matabat2bin.301.proteins', 'UUJ180802.matabat2bin.364.proteins', 'UUJ180925.matabat2bin.66.proteins', 'UUM180827.matabat2bin.184.proteins', 'UUJ170804.matabat2bin.129.proteins', 'UUJ170714.matabat2bin.363.proteins', 'UUJ170630.matabat2bin.34.proteins', 'UUJ180827.matabat2bin.174.proteins', 'UUF170620.matabat2bin.310.proteins', 'UUJ170927.matabat2bin.373.decontaminated.proteins', 'UUM171110.matabat2bin.93.proteins', 'UUJ180110.matabat2bin.277.proteins', 'UUJ180802.matabat2bin.411.proteins', 'UUJ170105.matabat2bin.233.proteins', 'UUJ180802.matabat2bin.356.proteins', 'UUJ171218.matabat2bin.24.proteins', 'UUJ180510.matabat2bin.34.proteins', 'UUJ170612.matabat2bin.20.proteins', 'UUJ180802.matabat2bin.96.proteins', 'UUJ180827.matabat2bin.83.proteins', 'UUJ170501.matabat2bin.287.proteins', 'UUJ180313.matabat2bin.284.proteins', 'UUJ180313.matabat2bin.250.proteins', 'UUJ170714.matabat2bin.95.proteins', 'UUJ170523.matabat2bin.13.proteins', 'UUF170621.matabat2bin.43.proteins', 'UUJ170412.matabat2bin.233.proteins', 'UUJ170714.matabat2bin.356.proteins', 'UUJ170623.matabat2bin.61.proteins', 'UUJ180110.matabat2bin.254.proteins', 'UUJ180410.matabat2bin.323.proteins', 'UUJ180925.matabat2bin.205.proteins', 'UUJ180110.matabat2bin.14.proteins', 'UUJ170612.matabat2bin.81.proteins', 'UUJ180815.matabat2bin.12.proteins', 'UUJ180622.matabat2bin.395.decontaminated.proteins', 'UUM180827.matabat2bin.278.proteins', 'UUJ170501.matabat2bin.337.proteins', 'UUJ170412.matabat2bin.288.decontaminated.proteins', 'UUJ180802.matabat2bin.289.proteins', 'UUJ180802.matabat2bin.76.proteins', 'UUF170620.matabat2bin.4.proteins', 'UUJ170105.matabat2bin.179.proteins', 'UUJ171027.matabat2bin.190.proteins', 'UUJ170623.matabat2bin.35.proteins', 'UUJ170726.matabat2bin.78.proteins', 'UUJ180510.matabat2bin.402.proteins', 'UUJ170105.matabat2bin.258.proteins', 'UUJ180313.matabat2bin.65.proteins', 'UUJ170626.matabat2bin.324.proteins', 'UUJ170412.matabat2bin.55.proteins', 'UUJ180718.matabat2bin.401.proteins', 'UUJ180510.matabat2bin.293.proteins', 'UUJ171113.matabat2bin.133.proteins', 'UUJ180110.matabat2bin.103.proteins', 'UUJ180903.matabat2bin.262.proteins', 'UUJ180718.matabat2bin.407.proteins', 'UUJ170412.matabat2bin.59.proteins', 'UUJ170306.matabat2bin.163.proteins', 'UUJ170721.matabat2bin.184.decontaminated.proteins', 'UUJ171113.matabat2bin.245.proteins', 'UUJ171113.matabat2bin.44.proteins', 'UUJ170412.matabat2bin.314.proteins', 'UUJ180718.matabat2bin.172.proteins', 'UUJ170105.matabat2bin.164.proteins', 'UUJ170726.matabat2bin.91.proteins', 'UUJ171027.matabat2bin.6.proteins', 'UUJ180622.matabat2bin.277.proteins', 'UUJ180903.matabat2bin.488.decontaminated.proteins', 'UUJ180718.matabat2bin.338.proteins', 'UUJ180622.matabat2bin.417.proteins', 'UUJ180219.matabat2bin.37.proteins', 'UUJ170306.matabat2bin.189.proteins', 'UUJ170105.matabat2bin.370.proteins', 'UUJ170612.matabat2bin.365.proteins', 'UUJ180725.matabat2bin.320.proteins', 'UUJ170105.matabat2bin.28.proteins', 'UUJ180802.matabat2bin.341.proteins', 'UUJ170412.matabat2bin.301.proteins', 'UUM180827.matabat2bin.34.proteins', 'UUJ170412.matabat2bin.359.proteins', 'UUJ170523.matabat2bin.10.proteins', 'UUJ180827.matabat2bin.139.proteins', 'UUJ171027.matabat2bin.91.decontaminated.proteins', 'UUJ170523.matabat2bin.333.proteins', 'UUJ180510.matabat2bin.415.proteins', 'UUJ180510.matabat2bin.3.decontaminated.proteins', 'UUJ170306.matabat2bin.26.proteins', 'UUJ180925.matabat2bin.8.proteins', 'UUJ170501.matabat2bin.310.proteins', 'UUJ180219.matabat2bin.92.proteins', 'UUJ180827.matabat2bin.434.proteins', 'UUJ180815.matabat2bin.54.decontaminated.proteins', 'UUJ170306.matabat2bin.289.proteins', 'UUJ180110.matabat2bin.35.proteins', 'UUJ170105.matabat2bin.288.proteins', 'UUJ170412.matabat2bin.62.proteins', 'UUJ170721.matabat2bin.352.proteins', 'UUJ180313.matabat2bin.266.proteins', 'UUJ170306.matabat2bin.238.proteins', 'UUJ170105.matabat2bin.19.proteins', 'UUJ170714.matabat2bin.302.proteins', 'UUJ180827.matabat2bin.254.proteins', 'UUJ180903.matabat2bin.58.proteins', 'UUJ180802.matabat2bin.343.proteins', 'UUJ180925.matabat2bin.382.proteins', 'UUM171110.matabat2bin.293.decontaminated.proteins', 'UUJ180410.matabat2bin.17.proteins', 'UUJ180110.matabat2bin.31.proteins', 'UUM171110.matabat2bin.176.proteins', 'UUM180827.matabat2bin.126.proteins', 'UUJ180815.matabat2bin.310.proteins', 'UUJ180510.matabat2bin.443.proteins', 'UUJ180110.matabat2bin.227.proteins', 'UUJ171027.matabat2bin.217.proteins', 'UUJ170714.matabat2bin.340.proteins', 'UUJ170105.matabat2bin.20.proteins', 'UUM171110.matabat2bin.250.proteins', 'UUM180827.matabat2bin.236.proteins', 'UUJ180219.matabat2bin.99.proteins', 'UUJ180410.matabat2bin.359.proteins', 'UUJ180410.matabat2bin.355.proteins', 'UUM180827.matabat2bin.28.proteins', 'UUJ180827.matabat2bin.279.proteins', 'UUJ180410.matabat2bin.330.proteins', 'UUJ180802.matabat2bin.163.proteins', 'UUJ170105.matabat2bin.199.proteins', 'UUJ180802.matabat2bin.313.proteins', 'UUM180827.matabat2bin.234.proteins', 'UUJ180925.matabat2bin.435.proteins', 'UUM180827.matabat2bin.337.proteins', 'UUJ180827.matabat2bin.41.proteins', 'UUJ180802.matabat2bin.346.proteins', 'UUJ180410.matabat2bin.307.proteins', 'UUJ170105.matabat2bin.29.proteins', 'UUM180827.matabat2bin.328.decontaminated.proteins', 'UUJ180815.matabat2bin.413.proteins', 'UUJ180802.matabat2bin.370.proteins', 'UUJ170412.matabat2bin.348.proteins', 'UUJ180802.matabat2bin.142.proteins', 'UUJ180219.matabat2bin.40.decontaminated.proteins', 'UUJ180802.matabat2bin.417.proteins', 'UUJ170630.matabat2bin.372.decontaminated.proteins', 'UUJ170105.matabat2bin.12.proteins', 'UUJ170630.matabat2bin.188.proteins', 'UUJ170105.matabat2bin.15.proteins', 'UUJ170630.matabat2bin.50.proteins', 'UUJ170726.matabat2bin.81.proteins', 'UUJ170615.matabat2bin.350.proteins', 'UUJ171027.matabat2bin.228.proteins', 'UUJ170630.matabat2bin.405.proteins', 'UUJ180815.matabat2bin.22.proteins', 'UUJ180313.matabat2bin.301.proteins', 'UUJ180802.matabat2bin.285.proteins', 'UUJ170721.matabat2bin.361.proteins', 'UUJ170412.matabat2bin.112.proteins', 'UUJ180510.matabat2bin.164.proteins', 'UUJ180802.matabat2bin.23.proteins', 'UUJ180827.matabat2bin.422.proteins', 'UUF170621.matabat2bin.333.proteins', 'UUJ180718.matabat2bin.198.decontaminated.proteins', 'UUJ180815.matabat2bin.182.proteins', 'UUJ170620.matabat2bin.438.proteins', 'UUJ180410.matabat2bin.64.proteins', 'UUJ170721.matabat2bin.24.proteins', 'UUJ170721.matabat2bin.280.decontaminated.proteins', 'UUJ180802.matabat2bin.239.proteins', 'UUJ180510.matabat2bin.328.proteins', 'UUJ170523.matabat2bin.365.proteins', 'UUJ180510.matabat2bin.151.proteins', 'UUJ180802.matabat2bin.179.proteins', 'UUJ180510.matabat2bin.40.proteins', 'UUJ170927.matabat2bin.355.proteins', 'UUJ180815.matabat2bin.374.proteins', 'UUJ180802.matabat2bin.132.proteins', 'UUJ180410.matabat2bin.149.proteins', 'UUJ170818.matabat2bin.173.proteins', 'UUJ170804.matabat2bin.333.proteins', 'UUJ170620.matabat2bin.17.proteins', 'UUJ180802.matabat2bin.91.proteins', 'UUJ180802.matabat2bin.122.proteins', 'UUJ170105.matabat2bin.359.proteins', 'UUJ170523.matabat2bin.290.proteins', 'UUJ180510.matabat2bin.388.proteins', 'UUJ170721.matabat2bin.125.proteins', 'UUJ170523.matabat2bin.251.proteins', 'UUJ170721.matabat2bin.57.proteins', 'UUJ170523.matabat2bin.14.decontaminated.proteins', 'UUJ180410.matabat2bin.353.proteins', 'UUJ170927.matabat2bin.89.proteins', 'UUJ170501.matabat2bin.107.proteins', 'UUJ170412.matabat2bin.99.proteins', 'UUJ180925.matabat2bin.356.proteins', 'UUJ170721.matabat2bin.302.proteins', 'UUJ180815.matabat2bin.375.proteins', 'UUJ170721.matabat2bin.337.proteins', 'UUJ170620.matabat2bin.416.proteins', 'UUJ170804.matabat2bin.354.decontaminated.proteins', 'UUF170620.matabat2bin.399.proteins', 'UUJ170626.matabat2bin.47.proteins', 'UUJ180802.matabat2bin.280.proteins', 'UUJ170804.matabat2bin.304.proteins', 'UUJ180510.matabat2bin.453.proteins', 'UUJ180219.matabat2bin.176.proteins', 'UUJ180313.matabat2bin.37.proteins', 'UUJ170623.matabat2bin.273.proteins', 'UUJ180410.matabat2bin.141.proteins', 'UUJ180410.matabat2bin.367.proteins', 'UUJ170630.matabat2bin.158.proteins', 'UUJ170412.matabat2bin.317.proteins', 'UUJ170714.matabat2bin.255.proteins', 'UUJ171110.matabat2bin.22.proteins', 'UUJ180313.matabat2bin.111.proteins', '016.Organic.Lake.phycodnavirus.2.proteins', '015.Organic.Lake.phycodnavirus.1.proteins', 'UUJ170706.matabat2bin.144.proteins', 'UUJ171027.matabat2bin.3.proteins', 'UUJ180802.matabat2bin.119.proteins', 'UUJ170630.matabat2bin.389.proteins', 'UUJ170523.matabat2bin.19.proteins', 'UUJ180410.matabat2bin.288.decontaminated.proteins', 'UUJ170714.matabat2bin.332.proteins', 'UUJ180510.matabat2bin.187.proteins', 'UUJ171113.matabat2bin.51.proteins', 'UUJ180410.matabat2bin.26.proteins']
INT_1834	26	['UUJ170105.matabat2bin.226.proteins', 'UUJ170412.matabat2bin.298.proteins', 'UUJ180510.matabat2bin.444.proteins', 'UUJ170623.matabat2bin.88.proteins', 'UUJ170105.matabat2bin.347.proteins', 'UUJ180219.matabat2bin.17.proteins', 'UUJ180925.matabat2bin.377.proteins', 'UUJ180802.matabat2bin.19.proteins', 'UUJ180925.matabat2bin.393.proteins', 'UUJ171027.matabat2bin.147.proteins', 'UUJ170105.matabat2bin.66.proteins', 'UUJ180410.matabat2bin.327.proteins', 'UUJ180219.matabat2bin.163.proteins', 'UUJ170412.matabat2bin.326.proteins', 'UUJ170706.matabat2bin.121.proteins', 'UUJ170105.matabat2bin.242.proteins', 'UUJ180510.matabat2bin.387.proteins', 'UUJ180925.matabat2bin.28.proteins', 'UUJ180903.matabat2bin.38.proteins', 'UUJ170306.matabat2bin.160.proteins', 'UUJ170501.matabat2bin.96.proteins', 'UUJ170612.matabat2bin.17.proteins', 'UUJ170306.matabat2bin.57.proteins', 'UUJ180410.matabat2bin.388.proteins', '008.Tetraselmis.virus.1.proteins', 'UUJ180629.matabat2bin.346.proteins']
UUJ180510.matabat2bin.152.decontaminated.proteins	1	['UUJ180510.matabat2bin.152.decontaminated.proteins']
INT_1886	61	['UUJ180219.matabat2bin.16.proteins', 'UUJ180827.matabat2bin.123.proteins', 'UUJ171218.matabat2bin.340.proteins', 'UUM180827.matabat2bin.10.proteins', 'UUJ180903.matabat2bin.161.proteins', 'UUJ180622.matabat2bin.28.proteins', 'UUM180827.matabat2bin.142.proteins', 'UUJ180622.matabat2bin.147.proteins', 'UUJ170804.matabat2bin.279.proteins', 'UUJ171218.matabat2bin.6.proteins', 'UUJ180410.matabat2bin.22.proteins', 'UUJ170523.matabat2bin.312.proteins', 'UUJ180219.matabat2bin.187.proteins', 'UUJ170501.matabat2bin.91.proteins', 'UUJ180815.matabat2bin.74.proteins', 'UUJ170714.matabat2bin.353.proteins', 'UUJ180410.matabat2bin.306.proteins', 'UUJ170927.matabat2bin.363.proteins', 'UUJ180827.matabat2bin.50.proteins', 'UUJ180510.matabat2bin.417.proteins', 'UUJ180622.matabat2bin.104.proteins', 'UUJ180802.matabat2bin.449.proteins', 'UUJ170523.matabat2bin.325.proteins', 'UUJ170626.matabat2bin.330.proteins', 'UUJ180815.matabat2bin.279.proteins', 'UUJ170623.matabat2bin.34.proteins', 'UUJ180510.matabat2bin.449.proteins', 'UUJ180622.matabat2bin.394.proteins', 'UUJ171218.matabat2bin.227.proteins', 'UUJ171218.matabat2bin.265.decontaminated.proteins', 'UUJ171218.matabat2bin.127.decontaminated.proteins', 'UUJ180219.matabat2bin.51.proteins', 'UUJ180219.matabat2bin.120.proteins', 'UUJ180110.matabat2bin.225.proteins', 'UUJ171218.matabat2bin.255.proteins', 'UUJ170630.matabat2bin.324.proteins', 'UUJ180827.matabat2bin.73.proteins', 'UUJ170927.matabat2bin.345.proteins', 'UUJ180815.matabat2bin.348.proteins', 'UUJ180815.matabat2bin.135.proteins', 'UUJ180313.matabat2bin.60.proteins', 'UUJ180410.matabat2bin.189.proteins', 'UUJ180622.matabat2bin.349.proteins', 'UUJ170523.matabat2bin.206.decontaminated.proteins', 'UUJ180827.matabat2bin.12.proteins', 'UUJ170804.matabat2bin.344.proteins', 'UUJ171218.matabat2bin.353.proteins', 'UUJ170523.matabat2bin.246.proteins', 'UUJ180827.matabat2bin.256.proteins', 'UUJ180510.matabat2bin.23.proteins', 'UUJ180802.matabat2bin.344.proteins', 'UUJ170523.matabat2bin.85.proteins', 'UUJ180802.matabat2bin.197.proteins', 'UUJ180622.matabat2bin.275.proteins', 'UUJ180510.matabat2bin.460.proteins', 'UUJ170523.matabat2bin.273.proteins', 'UUJ180802.matabat2bin.402.proteins', 'UUJ170626.matabat2bin.105.proteins', 'UUJ180802.matabat2bin.360.proteins', 'UUJ180510.matabat2bin.239.proteins', 'UUJ171218.matabat2bin.171.proteins']
INT_472	2	['UUJ180809.matabat2bin.313.decontaminated.proteins', 'UUJ180809.matabat2bin.168.proteins']
UUJ170612.matabat2bin.366.proteins	1	['UUJ170612.matabat2bin.366.proteins']
INT_737	8	['UUJ180313.matabat2bin.206.decontaminated.proteins', 'UUJ180809.matabat2bin.51.proteins', 'UUM180827.matabat2bin.89.proteins', 'UUJ170105.matabat2bin.277.proteins', 'UUF170621.matabat2bin.338.proteins', 'UUJ170721.matabat2bin.56.proteins', 'UUJ180528.matabat2bin.227.proteins', 'UUJ180510.matabat2bin.404.proteins']
INT_2459	8	['026.Acanthocystis.turfacea.Chlorella.virus.1.proteins', '143.Paramecium.bursaria.chlorella.virus.MT325.proteins', '034.Paramecium.bursaria.Chlorella.virus.FR483.proteins', '145.Paramecium.bursaria.Chlorella.virus.NYs1.proteins', '142.Paramecium.bursaria.Chlorella.virus.AR158.proteins', '144.Paramecium.bursaria.Chlorella.virus.NY2A.proteins', '141.Only.Syngen.Nebraska.virus.5.proteins', '025.Paramecium.bursaria.Chlorella.virus.1.proteins']
UUJ180110.matabat2bin.67.proteins	1	['UUJ180110.matabat2bin.67.proteins']
INT_692	20	['UUJ170927.matabat2bin.13.proteins', 'UUM180827.matabat2bin.136.proteins', 'UUJ171110.matabat2bin.65.proteins', 'UUJ170927.matabat2bin.180.proteins', 'UUJ180718.matabat2bin.118.proteins', 'UUJ180313.matabat2bin.263.proteins', 'UUJ180629.matabat2bin.150.proteins', 'UUJ170804.matabat2bin.17.proteins', 'UUJ170927.matabat2bin.225.proteins', 'UUJ171110.matabat2bin.28.decontaminated.proteins', 'UUJ180802.matabat2bin.2.proteins', 'UUJ170412.matabat2bin.361.decontaminated.proteins', 'UUJ170721.matabat2bin.37.proteins', 'UUJ180510.matabat2bin.441.decontaminated.proteins', 'UUJ170412.matabat2bin.97.proteins', 'UUJ170714.matabat2bin.136.proteins', 'UUJ170501.matabat2bin.4.proteins', 'UUJ170105.matabat2bin.241.proteins', 'UUJ170306.matabat2bin.301.proteins', 'UUJ170721.matabat2bin.231.proteins']
INT_483	4	['UUJ170927.matabat2bin.173.proteins', 'UUJ170804.matabat2bin.406.proteins', 'UUJ180510.matabat2bin.148.proteins', 'UUJ170804.matabat2bin.280.proteins']
INT_282	2	['UUJ170804.matabat2bin.173.proteins', 'UUJ180903.matabat2bin.315.proteins']
INT_466	2	['UUJ171113.matabat2bin.359.proteins', 'UUJ170804.matabat2bin.59.proteins']
INT_335	23	['068.Lymphocystis.disease.virus.Sa.proteins', '103.Lymphocystis.disease.virus.-.isolate.China.proteins', '104.Lymphocystis.disease.virus.1.proteins', '095.Bohle.iridovirus.proteins', '101.German.gecko.ranavirus.proteins', '115.Tortoise.ranavirus.proteins', '092.Ambystoma.tigrinum.stebbensi.virus.proteins', '093.Ambystoma.tigrinum.virus.proteins', '097.Cod.iridovirus.proteins', '107.Ranavirus.maximus.proteins', '111.Short-finned.eel.ranavirus.proteins', '100.European.sheat.Fish.virus.proteins', '099.Epizootic.haematopoietic.necrosis.virus.proteins', '098.Common.midwife.toad.ranavirus.proteins', '096.Chinese.giant.salamander.iridovirus.proteins', '094.Andrias.davidianus.ranavirus.proteins', '113.Testudo.hermanni.ranavirus.proteins', '114.Tiger.frog.virus.proteins', '069.Frog.virus.3.proteins', '112.Soft-shelled.turtle.iridovirus.proteins', '106.Rana.grylio.iridovirus.proteins', '070.Singapore.grouper.iridovirus.proteins', '102.Grouper.iridovirus.proteins']
INT_2443	2	['027.Heterosigma.akashiwo.virus.01.isolate.HaV53.proteins', 'UUJ180510.matabat2bin.198.proteins']
INT_380	7	['108.Red.sea-bream.iridovirus.proteins', '110.Rock.bream.iridovirus.isolate.RBIV-C1.proteins', '109.Rock.bream.iridovirus.proteins', '105.Orange-spotted.grouper.iridovirus.proteins', '116.Turbot.reddish.body.iridovirus.proteins', '066.Infectious.spleen.and.kidney.necrosis.virus.proteins', '067.Scale.drop.disease.virus.proteins']
INT_732	3	['UUJ170804.matabat2bin.57.proteins', 'UUJ170927.matabat2bin.49.proteins', 'UUJ180925.matabat2bin.11.proteins']
INT_648	2	['030.Feldmannia.species.virus.proteins', '029.Ectocarpus.siliculosus.virus.1.proteins']
INT_2513	4	['UUJ170620.matabat2bin.228.proteins', 'UUJ170623.matabat2bin.265.decontaminated.proteins', 'UUJ170306.matabat2bin.226.proteins', 'UUJ180903.matabat2bin.392.proteins']
INT_2236	5	['010.Aureococcus.anophagefferens.virus.isolate.BtV-01.proteins', 'UUJ180510.matabat2bin.59.proteins', 'UUJ180410.matabat2bin.295.proteins', 'UUJ170620.matabat2bin.36.proteins', 'UUJ170523.matabat2bin.177.proteins']
INT_2448	2	['UUJ180815.matabat2bin.111.proteins', 'UUM180827.matabat2bin.325.proteins']
INT_752	3	['UUJ180313.matabat2bin.162.proteins', 'UUJ170630.matabat2bin.164.decontaminated.proteins', 'UUJ170804.matabat2bin.141.decontaminated.proteins']
INT_510	2	['UUJ180802.matabat2bin.308.decontaminated.proteins', 'UUJ180528.matabat2bin.313.proteins']
INT_131	7	['073.African.swine.fever.virus.proteins', '091.Abalone.asfarvirus.proteins', 'UUM180827.matabat2bin.338.proteins', 'UUJ180925.matabat2bin.296.proteins', 'UUJ180903.matabat2bin.487.proteins', '072.Pacmanvirus.A23.proteins', '071.Faustovirus.strain.E12.proteins']
INT_1713	11	['UUJ170523.matabat2bin.341.proteins', 'UUJ180510.matabat2bin.51.proteins', 'UUJ170626.matabat2bin.354.proteins', 'UUJ180410.matabat2bin.98.proteins', 'UUJ170804.matabat2bin.399.proteins', 'UUJ170804.matabat2bin.384.proteins', 'UUJ180510.matabat2bin.363.proteins', 'UUJ180410.matabat2bin.363.decontaminated.proteins', 'UUM180827.matabat2bin.336.decontaminated.proteins', 'UUJ180802.matabat2bin.457.proteins', 'UUJ180815.matabat2bin.68.proteins']
INT_780	3	['UUJ171110.matabat2bin.176.proteins', 'UUJ170818.matabat2bin.240.proteins', 'UUJ170927.matabat2bin.65.proteins']
055.Acanthamoeba.castellanii.medusavirus.proteins	1	['055.Acanthamoeba.castellanii.medusavirus.proteins']
INT_1755	4	['UUJ170927.matabat2bin.17.proteins', 'UUJ170630.matabat2bin.411.decontaminated.proteins', 'UUJ180925.matabat2bin.266.proteins', 'UUJ170804.matabat2bin.24.proteins']
